,Glon,Glat,GLIMPSE,S,C,Jmag,e_Jmag,Kmag,e_Kmag,3_6mag,e_3_6mag,4_5mag,e_4_5mag,5_8mag,e_5_8mag,8_0mag,e_8_0mag
3201,283.917246,0.761525,G283.9172+00.7615,1,A,15.965,0.096,14.77,0.127,14.709,0.134,,,,,,
3202,283.916271,0.761606,G283.9162+00.7616,1,A,16.119,0.092,14.756,0.135,14.74,0.117,,,,,,
3203,283.915232,0.764742,G283.9152+00.7647,1,C,14.612,0.036,13.793,0.054,13.655,0.081,,,,,,
3204,283.911307,0.764275,G283.9113+00.7642,1,C,15.943,0.11,14.263,0.076,13.754,0.081,,,,,,
3205,283.905717,0.762875,G283.9057+00.7628,1,A,15.831,0.095,15.158,0.148,14.889,0.127,,,,,,
3206,283.902278,0.767475,G283.9022+00.7674,1,A,16.216,0.104,14.737,0.119,14.382,0.123,,,,,,
3207,283.915438,0.775442,G283.9154+00.7754,1,A,12.967,0.042,11.399,0.031,11.18,0.066,,,11.039,0.118,,
3208,283.912279,0.776958,G283.9122+00.7769,1,A,14.603,0.043,14.178,0.077,14.143,0.159,,,,,,
3209,283.91194,0.774517,G283.9119+00.7745,1,A,16.76,0.169,15.135,0.162,14.938,0.179,,,,,,
3210,283.913001,0.784389,G283.9130+00.7843,1,A,15.619,0.064,14.453,0.079,14.559,0.125,,,,,,
3211,283.907631,0.781906,G283.9076+00.7819,1,A,15.985,0.079,14.704,0.109,14.404,0.139,,,,,,
3212,283.899777,0.778394,G283.8997+00.7783,1,A,14.578,0.022,13.746,0.044,13.385,0.105,,,,,,
3213,283.906281,0.781731,G283.9062+00.7817,1,A,15.738,0.096,14.544,0.082,14.295,0.125,,,,,,
3214,283.900936,0.782778,G283.9009+00.7827,1,A,13.821,0.027,12.105,0.026,11.696,0.067,,,11.752,0.146,,
3215,283.899927,0.786731,G283.8999+00.7867,1,A,15.593,0.064,14.681,0.104,14.612,0.161,,,,,,
3216,283.92735,0.78735,G283.9273+00.7873,1,A,11.641,0.024,11.283,0.021,11.436,0.053,,,11.148,0.08,,
3217,283.923175,0.786089,G283.9231+00.7860,1,A,16.091,0.109,15.004,0.148,14.394,0.169,,,,,,
3218,283.915085,0.787728,G283.9150+00.7877,1,A,12.963,0.021,12.45,0.026,12.462,0.072,,,12.392,0.231,,
3219,283.921044,0.791239,G283.9210+00.7912,1,A,16.476,0.155,14.369,0.08,14.2,0.107,,,,,,
3220,283.918307,0.793222,G283.9183+00.7932,1,A,13.988,0.027,13.459,0.04,13.404,0.094,,,,,,
3221,283.915402,0.792225,G283.9154+00.7922,1,A,14.126,0.03,13.724,0.047,13.948,0.177,,,,,,
3222,283.922538,0.796889,G283.9225+00.7968,1,A,16.146,0.102,14.867,0.141,14.858,0.182,,,,,,
3223,283.92378,0.797,G283.9237+00.7970,1,A,14.317,0.033,13.706,0.06,13.576,0.095,,,,,,
3224,283.920949,0.795622,G283.9209+00.7956,1,A,16.084,0.093,14.956,0.133,14.748,0.167,,,,,,
3225,283.919505,0.8025,G283.9195+00.8025,1,A,15.081,0.048,14.237,0.072,13.825,0.128,,,,,,
3226,283.920496,0.806881,G283.9205+00.8068,1,A,11.256,0.022,11.169,0.019,11.152,0.076,,,11.236,0.121,,
3227,283.917793,0.795636,G283.9177+00.7956,1,A,16.144,0.094,15.369,0.189,14.855,0.194,,,,,,
3228,283.918088,0.799636,G283.9180+00.7996,1,A,16.266,0.1,14.579,0.088,14.357,0.149,,,,,,
3229,283.913668,0.799347,G283.9136+00.7993,1,A,14.21,0.027,12.739,0.027,12.599,0.079,,,12.375,0.257,,
3230,283.918218,0.802283,G283.9182+00.8022,1,A,16.158,0.107,14.379,0.072,14.196,0.135,,,,,,
3231,283.918221,0.804408,G283.9182+00.8044,1,A,15.116,0.048,14.271,0.076,14.09,0.17,,,,,,
3232,283.916035,0.805106,G283.9160+00.8051,1,A,15.418,0.053,13.755,0.054,13.328,0.107,,,,,,
3233,283.913143,0.789825,G283.9131+00.7898,1,A,,,15.262,0.188,14.781,0.188,,,,,,
3234,283.909598,0.790064,G283.9096+00.7900,1,A,13.964,0.022,13.078,0.029,13.033,0.104,,,12.718,0.244,,
3235,283.911635,0.796589,G283.9116+00.7965,1,A,15.595,0.074,14.934,0.144,14.549,0.186,,,,,,
3236,283.903298,0.79625,G283.9033+00.7962,1,A,14.527,0.033,12.83,0.03,12.581,0.068,,,12.071,0.163,,
3237,283.895854,0.795422,G283.8958+00.7954,1,A,14.529,0.029,12.856,0.026,12.683,0.09,,,12.445,0.295,,
3238,283.899235,0.796697,G283.8992+00.7967,1,A,13.869,0.024,13.357,0.044,13.239,0.071,,,12.518,0.24,,
3239,283.895182,0.798856,G283.8951+00.7988,1,A,15.607,0.067,14.866,0.122,14.758,0.19,,,,,,
3240,283.90902,0.798361,G283.9090+00.7983,1,A,12.28,0.022,10.366,0.019,10.071,0.062,,,9.841,0.069,,
3241,283.90472,0.800739,G283.9047+00.8007,1,A,15.828,0.069,14.94,0.131,14.522,0.172,,,,,,
3242,283.906256,0.803639,G283.9062+00.8036,1,A,13.684,0.029,13.233,0.036,13.149,0.092,,,12.389,0.185,,
3243,283.907651,0.808764,G283.9076+00.8087,1,A,14.31,0.029,13.671,0.04,13.724,0.139,,,,,,
3244,283.907192,0.807058,G283.9071+00.8070,1,A,16.71,0.157,15.099,0.149,15.003,0.213,,,,,,
3245,283.903889,0.810097,G283.9038+00.8101,1,A,15.543,0.053,14.578,0.113,14.296,0.155,,,,,,
3246,283.902523,0.798703,G283.9025+00.7987,1,A,14.386,0.032,13.6,0.055,13.55,0.081,,,12.773,0.284,,
3247,283.899757,0.801397,G283.8997+00.8014,1,A,16.166,0.134,14.739,0.131,14.475,0.153,,,,,,
3248,283.900028,0.8034,G283.9000+00.8034,1,A,15.246,0.064,14.092,0.074,14.041,0.143,,,,,,
3249,283.896596,0.802769,G283.8966+00.8027,1,A,13.225,0.027,12.033,0.024,11.888,0.075,,,11.734,0.138,,
3250,283.899466,0.808342,G283.8994+00.8083,1,A,15.389,0.048,14.776,0.12,14.807,0.195,,,,,,
3251,283.895176,0.807567,G283.8951+00.8075,1,A,13.246,0.021,11.814,0.023,11.47,0.055,,,11.363,0.102,,
3252,283.952741,0.803419,G283.9527+00.8034,1,A,14.237,0.042,13.465,0.043,13.451,0.149,,,,,,
3253,283.957731,0.806203,G283.9577+00.8062,1,A,13.651,0.045,13.199,0.058,13.165,0.111,,,,,,
3254,283.957803,0.807178,G283.9578+00.8071,1,A,,,14.423,0.09,14.388,0.165,,,,,,
3255,283.955753,0.809097,G283.9557+00.8091,1,A,13.76,0.032,13.374,0.051,13.356,0.104,,,,,,
3256,283.955364,0.811503,G283.9553+00.8115,1,A,15.829,0.08,14.01,0.062,13.665,0.126,,,,,,
3257,283.949399,0.806311,G283.9494+00.8063,1,A,15.065,0.036,13.371,0.036,13.158,0.092,,,,,,
3258,283.944304,0.802792,G283.9443+00.8027,1,A,15.475,0.061,14.119,0.077,13.808,0.133,,,,,,
3259,283.946727,0.806269,G283.9467+00.8062,1,A,12.656,0.024,11.184,0.023,10.949,0.052,,,10.796,0.066,,
3260,283.939501,0.807094,G283.9395+00.8070,1,A,15.301,0.051,14.572,0.105,14.369,0.156,,,,,,
3261,283.934842,0.806242,G283.9348+00.8062,1,A,14.196,0.022,13.712,0.049,13.719,0.093,,,12.998,0.302,,
3262,283.928814,0.806578,G283.9288+00.8065,1,A,,,,,14.434,0.14,,,,,,
3263,283.930328,0.811128,G283.9303+00.8111,1,A,14.554,0.033,13.185,0.027,13.053,0.127,,,,,,
3264,283.911904,0.810106,G283.9119+00.8101,1,A,15.86,0.078,14.571,0.089,14.478,0.178,,,,,,
3265,283.907787,0.7015,G283.9077+00.7015,1,A,16.483,0.13,15.002,0.137,14.594,0.126,,,,,,
3266,283.913813,0.700547,G283.9138+00.7005,1,A,15.848,0.072,15.075,0.153,14.821,0.117,,,,,,
3267,283.91399,0.702833,G283.9139+00.7028,1,C,15.317,0.059,14.136,0.064,13.924,0.117,,,,,,
3268,283.911982,0.706728,G283.9119+00.7067,1,A,,,,,14.917,0.143,,,12.813,0.255,,
3269,283.911612,0.704328,G283.9116+00.7043,1,A,14.936,0.04,14.399,0.075,14.339,0.094,,,,,,
3270,283.905903,0.704883,G283.9059+00.7048,1,A,15.485,0.061,14.758,0.116,14.826,0.151,,,,,,
3271,283.907045,0.710489,G283.9070+00.7104,1,A,14.854,0.06,14.199,0.089,14.186,0.13,,,,,,
3272,283.906395,0.711697,G283.9063+00.7117,1,A,16.052,0.103,15.131,0.161,15.087,0.15,,,,,,
3273,283.899452,0.705881,G283.8994+00.7058,1,A,,,,,15.245,0.181,,,,,,
3274,283.897593,0.706528,G283.8975+00.7065,1,C,13.549,0.035,13.152,0.046,13.12,0.055,,,,,,
3275,283.901133,0.709247,G283.9011+00.7092,1,A,13.015,0.024,12.59,0.029,12.6,0.063,,,12.412,0.16,,
3276,283.90112,0.711992,G283.9011+00.7119,1,C,12.794,0.026,12.188,0.024,12.018,0.053,,,11.886,0.132,,
3277,283.896571,0.715061,G283.8965+00.7150,1,A,15.62,0.1,15.057,0.152,14.951,0.213,,,,,,
3278,283.896985,0.700858,G283.8969+00.7008,1,A,16.185,0.106,15.395,0.191,15.229,0.176,,,,,,
3279,283.894523,0.703169,G283.8945+00.7031,1,A,16.399,0.124,15.22,0.168,14.778,0.131,,,,,,
3280,283.891962,0.700933,G283.8919+00.7009,1,A,16.041,0.086,15.167,0.168,14.993,0.17,,,,,,
3281,283.892821,0.702611,G283.8928+00.7026,1,A,16.101,0.12,15.356,0.201,15.143,0.158,,,,,,
3282,283.889281,0.704189,G283.8892+00.7041,1,C,14.437,0.041,13.953,0.066,13.789,0.095,,,12.981,0.291,,
3283,283.886987,0.701086,G283.8869+00.7010,1,A,16.193,0.097,15.599,0.22,15.308,0.17,,,,,,
3284,283.8865,0.703122,G283.8865+00.7031,1,C,14.59,0.033,13.868,0.061,13.65,0.074,,,,,,
3285,283.885975,0.705936,G283.8859+00.7059,1,A,,,,,15.142,0.166,,,,,,
3286,283.885156,0.701239,G283.8851+00.7012,1,A,16.547,0.134,15.428,0.189,15.139,0.126,,,,,,
3287,283.895432,0.707792,G283.8954+00.7077,1,C,14.585,0.042,13.168,0.034,12.9,0.057,,,12.633,0.242,,
3288,283.891462,0.705892,G283.8914+00.7058,1,C,14.176,0.028,13.655,0.041,13.515,0.063,,,,,,
3289,283.890684,0.707,G283.8906+00.7070,1,C,13.874,0.058,13.202,0.056,13.082,0.061,,,12.75,0.27,,
3290,283.894401,0.713581,G283.8944+00.7135,1,A,,,,,15.295,0.155,,,,,,
3291,283.890556,0.711669,G283.8905+00.7116,1,A,,,,,15.212,0.204,,,,,,
3292,283.891018,0.715161,G283.8910+00.7151,1,A,,,15.041,0.158,15.023,0.193,,,,,,
3293,283.884873,0.706589,G283.8848+00.7065,1,A,,,,,14.481,0.098,,,,,,
3294,283.885375,0.710797,G283.8853+00.7108,1,C,15.576,0.08,14.042,0.074,13.163,0.101,,,,,,
3295,283.882525,0.708903,G283.8825+00.7089,1,A,,,,,15.021,0.162,,,,,,
3296,283.879836,0.709978,G283.8798+00.7099,1,A,,,,,14.319,0.101,,,,,,
3297,283.880447,0.709692,G283.8804+00.7096,1,A,,,,,13.909,0.081,,,,,,
3298,283.883128,0.711733,G283.8831+00.7117,1,C,11.392,0.022,10.408,0.021,10.303,0.043,,,10.172,0.056,,
3299,283.883961,0.7182,G283.8839+00.7182,1,C,15.131,0.066,13.4,0.051,13.02,0.071,,,12.686,0.316,,
3300,283.882108,0.716186,G283.8821+00.7161,1,C,14.002,0.039,12.129,0.029,11.728,0.068,,,11.608,0.093,,
3301,283.879583,0.719081,G283.8795+00.7190,1,A,14.28,0.029,13.854,0.047,13.678,0.097,,,,,,
3302,283.874999,0.700072,G283.8750+00.7000,1,A,,,,,15.323,0.187,,,,,,
3303,283.874316,0.701283,G283.8743+00.7012,1,C,15.194,0.072,13.629,0.083,13.153,0.059,,,,,,
3304,283.879178,0.702178,G283.8791+00.7021,1,A,15.877,0.085,14.92,0.134,14.783,0.117,,,,,,
3305,283.876588,0.707153,G283.8765+00.7071,1,A,,,,,15.395,0.217,,,,,,
3306,283.875352,0.702358,G283.8753+00.7023,1,C,15.553,0.056,14.15,0.065,13.773,0.079,,,,,,
3307,283.873046,0.704803,G283.8730+00.7048,1,A,,,,,15.347,0.209,,,,,,
3308,283.869946,0.700864,G283.8699+00.7008,1,C,13.49,0.024,13.127,0.039,13.151,0.089,,,12.508,0.191,,
3309,283.867154,0.702922,G283.8671+00.7029,1,A,,,,,15.349,0.171,,,,,,
3310,283.87096,0.706869,G283.8709+00.7068,1,C,15.448,0.059,13.972,0.062,13.523,0.074,,,,,,
3311,283.869129,0.708494,G283.8691+00.7084,1,C,16.095,0.102,14.672,0.12,14.113,0.111,,,12.98,0.24,,
3312,283.865982,0.708844,G283.8659+00.7088,1,A,16.656,0.146,15.597,0.234,14.99,0.159,,,,,,
3313,283.876886,0.712358,G283.8768+00.7123,1,C,14.096,0.024,13.689,0.048,13.512,0.052,,,,,,
3314,283.872635,0.712769,G283.8726+00.7127,1,A,,,,,14.86,0.123,,,,,,
3315,283.877125,0.718811,G283.8771+00.7188,1,C,15.963,0.076,14.358,0.081,13.874,0.084,,,,,,
3316,283.874416,0.718733,G283.8744+00.7187,1,A,15.854,0.072,15.402,0.209,14.819,0.118,,,,,,
3317,283.874488,0.714253,G283.8744+00.7142,1,C,14.683,0.05,13.053,0.036,12.584,0.063,,,12.563,0.177,,
3318,283.868543,0.713669,G283.8685+00.7136,1,A,15.711,0.082,14.848,0.134,14.944,0.137,,,,,,
3319,283.868918,0.712561,G283.8689+00.7125,1,A,15.787,0.096,14.717,0.132,14.809,0.137,,,,,,
3320,283.867149,0.717381,G283.8671+00.7173,1,A,,,,,12.558,0.056,,,12.098,0.115,,
3321,283.865254,0.717247,G283.8652+00.7172,1,A,,,,,14.869,0.112,,,,,,
3322,283.864776,0.718067,G283.8647+00.7180,1,A,,,,,14.965,0.159,,,,,,
3323,283.86287,0.719197,G283.8628+00.7192,1,C,10.95,0.028,9.501,0.026,8.999,0.067,,,9.618,0.152,,
3324,283.86269,0.721019,G283.8626+00.7210,1,C,14.159,0.104,13.46,0.127,13.881,0.147,,,,,,
3325,283.864498,0.700583,G283.8645+00.7005,1,A,16.129,0.096,15.122,0.131,14.678,0.119,,,,,,
3326,283.861492,0.701642,G283.8614+00.7016,1,A,16.429,0.115,15.326,0.197,14.767,0.13,,,,,,
3327,283.860776,0.703628,G283.8607+00.7036,1,A,15.162,0.046,14.369,0.085,14.328,0.102,,,,,,
3328,283.862334,0.704219,G283.8623+00.7042,1,C,15.987,0.08,14.272,0.073,13.888,0.083,,,,,,
3329,283.858162,0.703781,G283.8581+00.7037,1,A,,,,,14.836,0.143,,,,,,
3330,283.856459,0.704728,G283.8564+00.7047,1,C,15.304,0.056,13.665,0.055,13.25,0.081,,,,,,
3331,283.863604,0.705236,G283.8636+00.7052,1,C,14.934,0.046,14.331,0.066,14.161,0.112,,,,,,
3332,283.857217,0.706317,G283.8572+00.7063,1,A,16.228,0.095,15.287,0.189,14.855,0.12,,,,,,
3333,283.853039,0.706881,G283.8530+00.7068,1,C,14.219,0.032,13.388,0.037,13.422,0.08,,,,,,
3334,283.847669,0.710728,G283.8476+00.7107,1,A,16.235,0.103,15.634,0.233,15.023,0.157,,,13.043,0.352,,
3335,283.861681,0.716389,G283.8616+00.7163,1,C,16.001,0.092,14.404,0.088,13.987,0.097,,,,,,
3336,283.857745,0.712475,G283.8577+00.7124,1,A,,,,,15.015,0.165,,,,,,
3337,283.86062,0.718647,G283.8606+00.7186,1,C,14.527,0.064,12.87,0.083,12.592,0.062,,,12.579,0.183,,
3338,283.850891,0.715661,G283.8508+00.7156,1,A,16.012,0.088,15.301,0.191,14.784,0.136,,,,,,
3339,283.852442,0.716206,G283.8524+00.7162,1,A,15.211,0.043,14.691,0.108,14.53,0.153,,,,,,
3340,283.850533,0.722844,G283.8505+00.7228,1,A,,,,,14.768,0.212,,,,,,
3341,283.847419,0.724742,G283.8474+00.7247,1,A,9.587,0.024,7.518,0.024,7.079,0.053,,,7.057,0.028,,
3342,283.911157,0.716058,G283.9111+00.7160,1,C,13.232,0.027,12.756,0.031,12.714,0.061,,,12.473,0.143,,
3343,283.904584,0.718994,G283.9045+00.7189,1,C,14.822,0.043,14.353,0.086,14.153,0.094,,,,,,
3344,283.908118,0.719817,G283.9081+00.7198,1,C,15.388,0.07,14.306,0.084,14.165,0.084,,,,,,
3345,283.903728,0.721697,G283.9037+00.7217,1,A,14.743,0.04,14.512,0.096,14.293,0.11,,,,,,
3346,283.900025,0.716992,G283.9000+00.7169,1,A,,,,,14.835,0.137,,,,,,
3347,283.901245,0.718706,G283.9012+00.7187,1,C,14.285,0.036,12.675,0.034,12.418,0.058,,,12.343,0.141,,
3348,283.901058,0.720589,G283.9010+00.7205,1,C,14.263,0.035,12.626,0.033,12.443,0.055,,,12.094,0.169,,
3349,283.896026,0.718939,G283.8960+00.7189,1,A,16.102,0.093,15.274,0.187,15.245,0.179,,,,,,
3350,283.899716,0.724572,G283.8997+00.7245,1,C,15.351,0.048,13.612,0.047,13.265,0.067,,,13.043,0.323,,
3351,283.896404,0.724422,G283.8964+00.7244,1,A,16.214,0.105,14.385,0.077,14.182,0.089,,,,,,
3352,283.895312,0.723653,G283.8953+00.7236,1,C,15.069,0.059,14.17,0.09,14.06,0.114,,,,,,
3353,283.907245,0.728056,G283.9072+00.7280,1,C,15.328,0.06,14.128,0.073,14.095,0.082,,,12.849,0.31,,
3354,283.907776,0.729461,G283.9077+00.7294,1,A,15.392,0.064,14.549,0.099,14.208,0.092,,,,,,
3355,283.904295,0.727225,G283.9042+00.7272,1,A,,,,,15.581,0.208,,,,,,
3356,283.900456,0.736511,G283.9004+00.7365,1,A,16.624,0.149,15.561,0.22,14.964,0.132,,,,,,
3357,283.899455,0.738097,G283.8994+00.7381,1,C,15.365,0.057,13.808,0.055,13.502,0.065,,,,,,
3358,283.896676,0.730081,G283.8966+00.7300,1,C,13.922,0.03,12.535,0.027,12.383,0.058,,,12.164,0.172,,
3359,283.896635,0.732019,G283.8966+00.7320,1,A,16.337,0.13,14.968,0.167,15.088,0.161,,,,,,
3360,283.895118,0.731006,G283.8951+00.7310,1,A,16.212,0.122,15.062,0.169,14.823,0.134,,,,,,
3361,283.894026,0.736614,G283.8940+00.7366,1,A,15.769,0.086,14.853,0.124,14.564,0.144,,,,,,
3362,283.891045,0.737311,G283.8910+00.7373,1,A,15.71,0.107,14.694,0.108,14.276,0.115,,,,,,
3363,283.890284,0.722617,G283.8902+00.7226,1,A,,,,,15.081,0.165,,,,,,
3364,283.887131,0.719708,G283.8871+00.7197,1,C,14.001,0.027,12.188,0.024,11.876,0.053,,,11.693,0.105,,
3365,283.891487,0.723128,G283.8914+00.7231,1,C,16.275,0.134,14.381,0.09,14.018,0.09,,,,,,
3366,283.890898,0.727781,G283.8909+00.7277,1,A,,,,,15.648,0.21,,,,,,
3367,283.88572,0.724386,G283.8857+00.7243,1,A,15.082,0.055,14.539,0.098,14.505,0.128,,,,,,
3368,283.885031,0.720903,G283.8850+00.7209,1,C,12.752,0.026,12.535,0.032,12.526,0.062,,,12.31,0.143,,
3369,283.8795,0.723386,G283.8795+00.7233,1,C,15.096,0.049,13.597,0.05,13.231,0.073,,,,,,
3370,283.882019,0.726183,G283.8820+00.7261,1,A,16.453,0.134,15.392,0.219,14.798,0.114,,,,,,
3371,283.878614,0.727489,G283.8786+00.7274,1,A,,,,,15.095,0.139,,,,,,
3372,283.876963,0.728742,G283.8769+00.7287,1,C,14.081,0.028,12.678,0.029,12.39,0.066,,,12.306,0.126,,
3373,283.890026,0.731481,G283.8900+00.7314,1,C,14.211,0.032,12.665,0.03,12.446,0.049,,,12.058,0.112,,
3374,283.884159,0.730747,G283.8841+00.7307,1,A,15.673,0.068,14.911,0.13,14.848,0.118,,,,,,
3375,283.886267,0.734575,G283.8862+00.7345,1,A,,,,,15.462,0.181,,,,,,
3376,283.88352,0.734975,G283.8835+00.7349,1,A,,,,,15.766,0.197,,,,,,
3377,283.890326,0.737081,G283.8903+00.7370,1,A,,,,,14.792,0.143,,,,,,
3378,283.889037,0.735422,G283.8890+00.7354,1,A,15.375,0.059,14.426,0.087,14.218,0.079,,,13.076,0.346,,
3379,283.885406,0.737217,G283.8854+00.7372,1,A,15.784,0.105,14.54,0.112,14.288,0.109,,,,,,
3380,283.886589,0.736233,G283.8865+00.7362,1,A,15.838,0.074,14.539,0.115,14.47,0.107,,,12.358,0.213,,
3381,283.880594,0.732261,G283.8805+00.7322,1,C,14.747,0.033,14.026,0.061,14.003,0.075,,,,,,
3382,283.882314,0.735336,G283.8823+00.7353,1,A,,,,,15.064,0.157,,,,,,
3383,283.880453,0.736219,G283.8804+00.7362,1,C,14.488,0.048,13.911,0.076,13.89,0.109,,,,,,
3384,283.875611,0.732261,G283.8756+00.7322,1,A,,,,,15.465,0.17,,,,,,
3385,283.877075,0.735919,G283.8770+00.7359,1,A,,,,,14.857,0.127,,,,,,
3386,283.876663,0.736703,G283.8766+00.7367,1,A,,,,,14.75,0.125,,,,,,
3387,283.874285,0.740578,G283.8742+00.7405,1,A,15.461,0.068,14.576,0.117,14.438,0.128,,,,,,
3388,283.906465,0.740833,G283.9064+00.7408,1,C,15.865,0.087,14.179,0.079,13.954,0.09,,,,,,
3389,283.897699,0.744078,G283.8977+00.7440,1,C,13.153,0.024,12.856,0.026,12.864,0.065,,,12.247,0.236,,
3390,283.901509,0.747072,G283.9015+00.7470,1,A,16.395,0.137,15.222,0.189,14.979,0.156,,,,,,
3391,283.897754,0.747636,G283.8977+00.7476,1,A,,,,,15.206,0.138,,,,,,
3392,283.894951,0.740192,G283.8949+00.7401,1,A,,,,,15.19,0.169,,,,,,
3393,283.894396,0.743422,G283.8944+00.7434,1,A,,,,,15.136,0.166,,,,,,
3394,283.896207,0.746594,G283.8962+00.7465,1,C,14.124,0.027,12.251,0.021,12.052,0.06,,,11.811,0.098,,
3395,283.893932,0.749561,G283.8939+00.7495,1,C,13.9,0.05,13.305,0.117,13.322,0.073,,,12.577,0.286,,
3396,283.893179,0.75085,G283.8931+00.7508,1,C,10.692,0.024,9.959,0.021,9.909,0.038,,,9.863,0.059,,
3397,283.901995,0.75385,G283.9019+00.7538,1,C,14.7,0.03,14.08,0.063,14.03,0.097,,,,,,
3398,283.902147,0.757369,G283.9021+00.7573,1,A,,,,,15.293,0.158,,,,,,
3399,283.902334,0.760061,G283.9023+00.7600,1,C,13.127,0.055,12.798,0.03,12.789,0.064,,,12.682,0.25,,
3400,283.894515,0.762672,G283.8945+00.7626,1,C,13.974,0.03,13.607,0.052,13.506,0.069,,,,,,
3401,283.894668,0.756592,G283.8946+00.7565,1,A,,,,,14.771,0.155,,,,,,
3402,283.893457,0.757078,G283.8934+00.7570,1,C,13.357,0.032,12.609,0.03,12.519,0.055,,,12.609,0.292,,
3403,283.889465,0.756597,G283.8894+00.7566,1,A,,,,,14.879,0.157,,,,,,
3404,283.890868,0.7567,G283.8908+00.7567,1,A,,,,,15.216,0.167,,,,,,
3405,283.891948,0.759947,G283.8919+00.7599,1,A,,,,,15.03,0.153,,,,,,
3406,283.890415,0.761386,G283.8904+00.7613,1,A,15.149,0.056,14.567,0.098,14.631,0.193,,,,,,
3407,283.891607,0.764011,G283.8916+00.7640,1,A,16.093,0.113,15.063,0.161,14.707,0.103,,,,,,
3408,283.887209,0.742528,G283.8872+00.7425,1,C,15.158,0.05,14.396,0.078,14.093,0.074,,,,,,
3409,283.882925,0.745675,G283.8829+00.7456,1,A,15.151,0.047,14.279,0.079,14.194,0.113,,,,,,
3410,283.887351,0.748956,G283.8873+00.7489,1,A,15.888,0.082,15.036,0.16,14.604,0.135,,,,,,
3411,283.88502,0.751117,G283.8850+00.7511,1,C,14.594,0.032,12.893,0.03,12.621,0.056,,,,,,
3412,283.885234,0.753781,G283.8852+00.7537,1,C,14.889,0.04,13.417,0.04,13.159,0.067,,,12.999,0.329,,
3413,283.881475,0.750703,G283.8814+00.7507,1,A,16.146,0.138,15.364,0.196,15.233,0.184,,,,,,
3414,283.883097,0.751811,G283.8831+00.7518,1,C,14.686,0.05,14.1,0.089,14.06,0.118,,,,,,
3415,283.8783,0.744397,G283.8783+00.7444,1,A,15.956,0.084,14.923,0.125,14.457,0.076,,,,,,
3416,283.878414,0.747747,G283.8784+00.7477,1,A,15.661,0.065,14.403,0.082,14.297,0.13,,,,,,
3417,283.878527,0.751311,G283.8785+00.7513,1,A,16.374,0.14,15.25,0.178,15.148,0.155,,,,,,
3418,283.886362,0.757436,G283.8863+00.7574,1,A,15.398,0.055,14.714,0.114,14.596,0.12,,,12.55,0.277,,
3419,283.882378,0.757203,G283.8823+00.7572,1,C,10.688,0.024,10.5,0.023,10.538,0.042,,,10.42,0.057,,
3420,283.878666,0.759106,G283.8786+00.7591,1,A,16.242,0.123,14.758,0.127,14.591,0.178,,,,,,
3421,283.88312,0.765736,G283.8831+00.7657,1,A,14.916,0.059,14.41,0.081,14.241,0.085,,,,,,
3422,283.881542,0.764094,G283.8815+00.7640,1,A,16.06,0.092,14.718,0.111,14.426,0.084,,,,,,
3423,283.879625,0.766117,G283.8796+00.7661,1,C,15.07,0.056,13.604,0.047,13.274,0.071,,,,,,
3424,283.877855,0.758317,G283.8778+00.7583,1,A,15.817,0.086,14.697,0.105,14.747,0.149,,,,,,
3425,283.87341,0.762917,G283.8734+00.7629,1,C,11.042,0.026,11.04,0.024,11.107,0.044,,,11.002,0.069,,
3426,283.875813,0.765611,G283.8758+00.7656,1,C,8.697,0.02,8.525,0.023,8.243,0.042,,,7.864,0.038,,
3427,283.87513,0.767972,G283.8751+00.7679,1,C,12.948,0.086,12.516,0.065,12.653,0.085,,,12.416,0.187,,
3428,283.873433,0.765511,G283.8734+00.7655,1,A,15.18,0.669,14.36,0.471,14.431,0.137,,,,,,
3429,283.871071,0.767281,G283.8710+00.7672,1,A,16.395,0.16,15.486,0.204,14.815,0.168,,,,,,
3430,283.872919,0.724544,G283.8729+00.7245,1,A,15.771,0.092,14.757,0.12,14.438,0.128,,,,,,
3431,283.872446,0.7255,G283.8724+00.7255,1,A,16.489,0.134,15.319,0.16,14.879,0.146,,,,,,
3432,283.870254,0.725772,G283.8702+00.7257,1,A,,,,,15.466,0.197,,,,,,
3433,283.874585,0.728597,G283.8745+00.7286,1,C,15.016,0.036,14.341,0.086,14.034,0.08,,,,,,
3434,283.871702,0.72975,G283.8717+00.7297,1,A,,,,,15.53,0.204,,,,,,
3435,283.870607,0.731108,G283.8706+00.7311,1,A,,,,,15.094,0.166,,,,,,
3436,283.865662,0.722756,G283.8656+00.7227,1,A,15.649,0.068,15.145,0.131,14.802,0.138,,,,,,
3437,283.867774,0.724975,G283.8677+00.7249,1,A,,,,,14.912,0.139,,,,,,
3438,283.863512,0.731553,G283.8635+00.7315,1,A,15.828,0.074,14.847,0.117,14.514,0.126,,,,,,
3439,283.865007,0.731986,G283.8650+00.7319,1,C,15.182,0.053,14.512,0.091,14.078,0.08,,,,,,
3440,283.860062,0.729369,G283.8600+00.7293,1,A,15.098,0.044,14.575,0.108,14.45,0.132,,,,,,
3441,283.871193,0.733658,G283.8711+00.7336,1,C,14.424,0.041,12.914,0.029,12.471,0.056,,,12.303,0.211,,
3442,283.867688,0.743147,G283.8676+00.7431,1,A,16.236,0.104,14.944,0.133,14.552,0.116,,,,,,
3443,283.865601,0.744597,G283.8656+00.7446,1,A,,,,,15.287,0.217,,,,,,
